State County Code,TEMP,PRESS,WIND,RH_DP,Year
01073,66.33644226530612,996.6377582011677,1.7332294900849836,63.823602744897975,2016
02068,32.971833109289605,,1.9391644958448748,71.38433033060112,2016
04003,61.92819384022046,,5.372108082644625,42.88931973829203,2016
04005,53.06913464207649,,5.1122902459016375,42.12894443715848,2016
04013,75.51199403551918,,3.3516581353501427,36.247509852459,2016
04017,56.456030456284196,,7.245876505464483,,2016
04019,70.12823722847781,,4.691035702954046,35.046804526736835,2016
04021,73.91995822404365,,6.372620677595631,31.41932961748634,2016
05119,63.93245270684931,,3.8100068387978117,27.69549189041097,2016
06005,58.754070920765024,,1.8692302049180312,65.04855666939893,2016
06007,65.39053915920917,,3.6771502337536455,56.19528686576487,2016
06009,59.44910658469947,,2.511411169398907,65.19192453005466,2016
06011,63.282385595628384,,2.853088983606559,64.37165662021863,2016
06017,59.20543636229951,,3.1046339179039295,48.627725617647044,2016
06019,65.71344777697259,1005.5393299813883,3.3851676171958625,56.4084356736947,2016
06021,62.95976834972677,,4.598544576502733,63.5439291448087,2016
06025,75.70260704553732,,4.154308696783025,,2016
06027,64.04008290175136,882.1244362077853,5.704816936276542,28.48651464843253,2016
06029,66.11878857521819,971.3735273997257,4.537893671433003,52.37439511341223,2016
06031,65.73455504098358,1006.8051328278685,3.792214448087441,,2016
06033,57.32881750363641,,,62.47071387772927,2016
06037,65.65958121670889,989.971812721078,2.8626569849955863,59.84252083626123,2016
06039,64.20870628291307,1005.9261141557379,3.722726505464473,62.10557126907081,2016
06043,58.80013010188674,,4.90820200968523,45.34363541886796,2016
06047,63.77180457103827,,2.961502879781422,,2016
06051,46.99819678005465,,5.3313141413043486,,2016
06053,58.24637596083787,,,,2016
06059,66.2500437532024,1000.3763081857933,2.6048542173913036,60.50514739368064,2016
06061,67.21484987142858,,3.960117346994534,55.28313482380952,2016
06065,70.23473165608702,974.6266298968422,4.429497590849671,41.52816447964053,2016
06067,63.5926946212987,1016.137835980769,3.416646785083851,65.67023093490744,2016
06069,58.802756376712345,,3.9236231205479437,62.62796700819673,2016
06071,64.85083084535188,1087.908051882208,3.79307120024272,49.06964938844299,2016
06073,64.7486319883522,996.2472551967214,3.4394174692423096,62.715185032062315,2016
06077,63.79638202400736,1012.0089046382385,4.5231780269266455,61.6378677937853,2016
06079,58.31718554267816,,4.423383110502992,68.53582534153014,2016
06083,60.098328196915666,1012.3316650327869,4.050156704137675,70.69248329580152,2016
06085,61.26709042191783,,5.903308616438361,57.24896842739735,2016
06087,56.211877947873774,,,,2016
06089,44.52779592696624,,2.087872406040269,66.71239734722222,2016
06099,66.96020517241377,1011.6319734808754,3.2074157650273194,54.69910434579439,2016
06101,65.63374803717466,,4.771404482758623,55.98946135873614,2016
06103,73.24909654729728,,10.370266925233649,39.81483544594595,2016
06107,63.894925362662576,1002.5791446794515,3.143504346153845,55.566398786274426,2016
06109,63.69986287121212,,1.4147198743169398,52.72776631818181,2016
06111,63.12460635837884,982.4173740983609,4.199980414956679,58.12209732103828,2016
06113,61.880870412256265,,4.648099373259054,64.74940424512536,2016
08001,53.81047516666668,,3.7334140655737706,,2016
08005,52.45726766256833,,6.912023621584697,,2016
08013,49.15003527049183,,4.0847116147541,50.956149786885234,2016
08031,55.27485508305085,,3.486547981557376,45.61851944672132,2016
08035,51.546656265027366,,4.936770098976109,,2016
08041,51.91965275956288,,3.6741476885245956,49.270060614754094,2016
08045,48.14386881991812,829.3724712738095,3.0549555279503116,53.799322264665804,2016
08059,50.56284370350032,,4.972532103305794,,2016
08067,47.49290676320586,,1.7546449013698626,53.68731173315115,2016
08069,46.36273095491802,,3.081467010928962,50.68290249726774,2016
08077,55.002867120448194,,4.875601601671306,48.25195389942527,2016
08081,49.6718800758929,815.9429990710381,5.419130845360824,55.85505199999997,2016
08083,51.04053310109291,,5.262939792349732,45.91275638797812,2016
08085,57.28188796138997,,2.412572647286822,43.65574000000003,2016
08093,37.99223103551912,706.4645256366122,,49.94168570218581,2016
08099,54.88180555737708,,6.60166168032787,,2016
08103,46.739633281420836,817.1448514836069,5.609709733242133,56.2840850573771,2016
08123,51.65034464480879,,4.44356547540984,,2016
09001,54.20358298770948,1002.4714051960782,4.122217453521127,,2016
09003,55.24530606967221,1014.6447134754104,2.9646607849162057,53.26562264754104,2016
09005,48.84740453551912,955.4428005081969,5.056463274924468,57.1086109497992,2016
09007,55.1687851393443,1007.1040607486337,4.9828168989071004,,2016
09009,53.59874865116282,1017.492068453551,5.161234265944641,54.83931257638895,2016
09011,53.22795536065576,,,,2016
09013,51.51856540963852,,2.0711352379518067,,2016
10003,57.79832272950815,,3.8697440383036987,58.74589622404367,2016
11001,59.74035319914348,1012.048145657639,5.385868748633882,58.31445194664834,2016
12057,70.38825044237917,,3.944822978260869,64.61704210928963,2016
12086,75.28019124316936,,5.608030103825133,78.97074225956281,2016
12103,70.90173941011237,1014.0904278651687,,,2016
12129,69.04919118965519,1016.5503838247125,5.424289086206898,72.6698076609196,2016
13073,65.01836923512745,,2.1004104590163943,72.76333645325775,2016
13089,64.12874316147311,988.8049561094226,0.8966148295454556,70.05854450000002,2016
13213,61.10548221038252,,4.721617279005523,71.2550944480874,2016
13215,66.33210078688533,1002.7493290546449,1.7986587415730348,69.14173605191247,2016
13223,62.44796336885243,971.1842229781422,4.864228898907104,65.85018401912563,2016
13245,66.02748682786887,1012.9101192786885,2.1129526038251383,67.17105860928966,2016
13247,62.51805832212891,993.7311080826448,1.5107505958083836,70.0776797966574,2016
15001,61.25011947704594,879.4995446338799,7.7432449836065596,88.19608966862747,2016
15003,78.11962851886791,,3.669829157024793,66.31817460881547,2016
16001,53.19815632967028,924.9131891414828,4.277884380494506,53.790206450549455,2016
16005,50.3010821955923,864.5170071652889,6.684114651376153,51.18267998898071,2016
16017,48.28329296721312,939.0159705956278,3.5470782896174833,68.27171904644806,2016
16023,46.05693204644809,,5.816613947945206,,2016
16049,50.815661058908006,930.1040880710375,3.3109497784615374,59.74049979606623,2016
16053,47.69281720218587,,,67.04305959562838,2016
16055,48.62626109562837,936.7913678981865,4.6007939248633845,74.86154728961752,2016
16057,48.641770382513634,923.7470706393449,4.589426792349723,71.93293801366121,2016
16059,44.49808743442623,878.5636280710385,2.6890769270386277,60.340808715847025,2016
16069,51.78866211522628,948.51760516633,4.267697488534392,54.24328046261092,2016
16079,47.93333823626374,938.5293668489004,1.863918257617728,73.46866970879114,2016
16083,50.074353576502695,882.3778818196727,7.399286573770496,62.42500577322405,2016
17019,54.09390963561644,,8.443785123966931,73.27214324999997,2016
17023,56.00497760273971,999.9443320273973,3.8166356986301375,62.66269228767124,2016
17031,52.791015877142826,997.0144891584692,5.615783572202163,65.89516454896142,2016
17097,51.744738442622946,,,,2016
17133,64.63029263453816,1003.0871492048191,5.350702257028114,77.09444041365464,2016
17163,58.777891655737754,,3.720439716417915,,2016
